activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Determined,78619,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(F)cc1,,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47284,,CHEMBL47284,,False,,76278,,1,False,,,IC50,,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,,,
,79743,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542609,,CHEMBL1191502,,False,http://www.openphacts.org/units/Nanomolar,76292,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,80111,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.01', 'le': '0.32', 'lle': '4.36', 'sei': '6.87'}",CHEMBL155322,,CHEMBL155322,6.27,False,http://www.openphacts.org/units/Nanomolar,301745,=,1,True,=,,IC50,nM,,540.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,540.0
,81327,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '21.22', 'le': '0.40', 'lle': '6.00', 'sei': '8.24'}",CHEMBL154211,,CHEMBL154211,7.52,False,http://www.openphacts.org/units/Nanomolar,301732,=,1,True,=,,IC50,nM,,30.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,30.0
,81331,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N.Cl,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.76', 'le': '0.33', 'lle': '4.66', 'sei': '6.08'}",CHEMBL1203537,,CHEMBL433521,6.08,False,http://www.openphacts.org/units/Nanomolar,301749,=,1,True,=,,IC50,nM,,830.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,830.0
,81334,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL86,METOCLOPRAMIDE,CHEMBL86,,False,http://www.openphacts.org/units/Nanomolar,301734,>,1,True,>,,IC50,nM,,20000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,20000.0
,82059,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47375,,CHEMBL1178868,,False,http://www.openphacts.org/units/Nanomolar,76294,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,82066,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL542360,,CHEMBL1191285,,False,http://www.openphacts.org/units/Nanomolar,76283,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,82437,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.30', 'le': '0.32', 'lle': '5.92', 'sei': '5.75'}",CHEMBL345849,,CHEMBL345849,6.41,False,http://www.openphacts.org/units/Nanomolar,301743,=,1,True,=,,IC50,nM,,390.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,390.0
,83376,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '20.39', 'le': '0.38', 'lle': '5.82', 'sei': '7.02'}",CHEMBL154689,,CHEMBL154689,6.41,False,http://www.openphacts.org/units/Nanomolar,301731,=,1,True,=,,IC50,nM,,390.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,390.0
,83378,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '19.39', 'le': '0.36', 'lle': '5.39', 'sei': '6.98'}",CHEMBL346733,,CHEMBL346733,6.37,False,http://www.openphacts.org/units/Nanomolar,301759,=,1,True,=,,IC50,nM,,430.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,430.0
,84152,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)/C(=N/O)SCCN(C)C)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL416464,,CHEMBL416464,,False,http://www.openphacts.org/units/Nanomolar,76295,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
Not Determined,84159,[],CHEMBL638606,Compound was evaluated for Reversible inhibition of Human AchE; Not determined,B,BAO_0000190,BAO_0000357,single protein format,C[N+](C)(C)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.[Cl-],,,CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL47815,,CHEMBL1178884,,False,,76281,,1,False,,,IC50,,,,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,,,
,84425,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CCN(CC)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1.Cl,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '18.17', 'le': '0.34', 'lle': '4.85', 'sei': '6.82'}",CHEMBL1203539,,CHEMBL346576,6.22,False,http://www.openphacts.org/units/Nanomolar,301760,=,1,True,=,,IC50,nM,,600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,600.0
,84427,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CN(C)Cc1ccc(CNCCN2CCN/C2=C\[N+](=O)[O-])o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL347729,,CHEMBL347729,,False,http://www.openphacts.org/units/Nanomolar,301737,>,1,True,>,,IC50,nM,,2000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2000.0
,85117,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL296786,,CHEMBL1183438,,False,http://www.openphacts.org/units/Nanomolar,76280,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,85256,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '11.62', 'le': '0.22', 'lle': '2.42', 'sei': '8.17'}",CHEMBL63173,,CHEMBL63173,4.68,False,http://www.openphacts.org/units/Nanomolar,112509,=,1,True,=,,IC50,nM,,21000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,21.0
,85257,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '18.18', 'le': '0.34', 'lle': '2.43', 'sei': '14.59'}",CHEMBL433041,EPTASTIGMINE,CHEMBL433041,6.54,False,http://www.openphacts.org/units/Nanomolar,112502,=,1,True,=,,IC50,nM,,290.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.29
,86169,[],CHEMBL645000,In vitro inhibitory activity against Acetylcholinesterase from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '16.44', 'le': '0.31', 'lle': '4.67', 'sei': '10.75'}",CHEMBL292788,,CHEMBL292788,6.16,False,http://www.openphacts.org/units/Nanomolar,112498,=,1,True,=,,IC50,nM,,700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.7
,87149,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL33051,,CHEMBL385181,,False,http://www.openphacts.org/units/Nanomolar,76286,=,1,True,=,,IC50,nM,,460000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.46
,87471,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(CN(C)C)o1)=C(C#N)C#N,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '20.51', 'le': '0.38', 'lle': '5.70', 'sei': '6.20'}",CHEMBL155392,,CHEMBL155392,6.20,False,http://www.openphacts.org/units/Nanomolar,301752,=,1,True,=,,IC50,nM,,630.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,630.0
,87473,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(CN(C(C)C)C(C)C)o1)=C(C#N)C#N,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '15.84', 'le': '0.30', 'lle': '3.62', 'sei': '5.67'}",CHEMBL153311,,CHEMBL153311,5.68,False,http://www.openphacts.org/units/Nanomolar,301751,=,1,True,=,,IC50,nM,,2100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2100.0
,88189,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL543546,,CHEMBL1192326,,False,http://www.openphacts.org/units/Nanomolar,76288,=,1,True,=,,IC50,nM,,330000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.33
,88195,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,C[n+]1ccccc1C=NO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL1420,PRALIDOXIME,CHEMBL1420,,False,http://www.openphacts.org/units/Nanomolar,76287,=,1,True,=,,IC50,nM,,340000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.34
,89159,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccccc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL556172,,CHEMBL1196214,,False,http://www.openphacts.org/units/Nanomolar,76273,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,89426,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CC1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.74', 'le': '0.33', 'lle': '4.77', 'sei': '7.16'}",CHEMBL154263,,CHEMBL154263,6.54,False,http://www.openphacts.org/units/Nanomolar,301733,=,1,True,=,,IC50,nM,,290.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,290.0
,90065,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL544669,,CHEMBL1193288,,False,http://www.openphacts.org/units/Nanomolar,76300,=,1,True,=,,IC50,nM,,210000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.21
,90142,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '14.77', 'le': '0.28', 'lle': '2.41', 'sei': '12.92'}",CHEMBL62664,,CHEMBL62664,7.40,False,http://www.openphacts.org/units/Nanomolar,112504,=,1,True,=,,IC50,nM,,40.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.04
,90386,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '20.85', 'le': '0.39', 'lle': '5.97', 'sei': '7.78'}",CHEMBL155111,,CHEMBL155111,7.10,False,http://www.openphacts.org/units/Nanomolar,301757,=,1,True,=,,IC50,nM,,80.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,80.0
,90388,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '19.92', 'le': '0.37', 'lle': '5.72', 'sei': '7.69'}",CHEMBL1203534,,CHEMBL348050,7.02,False,http://www.openphacts.org/units/Nanomolar,301739,=,1,True,=,,IC50,nM,,95.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,95.0
,91122,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CN(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL541044,,CHEMBL1190512,,False,http://www.openphacts.org/units/Nanomolar,76296,=,1,True,=,,IC50,nM,,710000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.71
,91127,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL543779,,CHEMBL1192529,,False,http://www.openphacts.org/units/Nanomolar,76290,=,1,True,=,,IC50,nM,,180000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.18
,93415,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(COC)o1)=C(C#N)C#N,,,CHEMBL1126972,J. Med. Chem.,1993.0,,CHEMBL155495,,CHEMBL155495,,False,http://www.openphacts.org/units/Nanomolar,301748,>,1,True,>,,IC50,nM,,20000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,20000.0
,94190,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '15.28', 'le': '0.29', 'lle': '3.01', 'sei': '12.61'}",CHEMBL64011,,CHEMBL64011,7.22,False,http://www.openphacts.org/units/Nanomolar,112500,=,1,True,=,,IC50,nM,,60.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.06
,94191,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '13.90', 'le': '0.26', 'lle': '1.77', 'sei': '12.49'}",CHEMBL65585,,CHEMBL65585,7.16,False,http://www.openphacts.org/units/Nanomolar,112503,=,1,True,=,,IC50,nM,,70.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.07
,94372,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CNC(NCCNCc1ccc(CN2CCCC2)o1)=C(C#N)C#N,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '19.95', 'le': '0.37', 'lle': '5.52', 'sei': '6.55'}",CHEMBL347539,,CHEMBL347539,6.55,False,http://www.openphacts.org/units/Nanomolar,301750,=,1,True,=,,IC50,nM,,280.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,280.0
,95372,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '13.91', 'le': '0.26', 'lle': '4.59', 'sei': '4.93'}",CHEMBL154433,,CHEMBL154433,4.96,False,http://www.openphacts.org/units/Nanomolar,301738,=,1,True,=,,IC50,nM,,11000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,11000.0
,95374,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCSCC2)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '15.63', 'le': '0.31', 'lle': '4.74', 'sei': '6.38'}",CHEMBL157208,,CHEMBL157208,5.82,False,http://www.openphacts.org/units/Nanomolar,301755,=,1,True,=,,IC50,nM,,1500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1500.0
,95376,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '19.68', 'le': '0.40', 'lle': '4.73', 'sei': '7.40'}",CHEMBL1790041,RANITIDINE,CHEMBL1790041,6.19,False,http://www.openphacts.org/units/Nanomolar,301753,=,1,True,=,,IC50,nM,,650.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,650.0
,96201,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '14.01', 'le': '0.27', 'lle': '2.99', 'sei': '10.53'}",CHEMBL65356,,CHEMBL65356,6.03,False,http://www.openphacts.org/units/Nanomolar,112507,=,1,True,=,,IC50,nM,,930.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.93
,97486,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '17.45', 'le': '0.33', 'lle': '4.66', 'sei': '7.05'}",CHEMBL154366,,CHEMBL154366,6.43,False,http://www.openphacts.org/units/Nanomolar,301746,=,1,True,=,,IC50,nM,,370.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,370.0
,97488,[],CHEMBL636834,Inhibition of guinea pig acetylcholinesterase,B,BAO_0000190,BAO_0000357,single protein format,CC1CCCC(C)N1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,,,CHEMBL1126972,J. Med. Chem.,1993.0,"{'bei': '13.98', 'le': '0.26', 'lle': '3.05', 'sei': '5.86'}",CHEMBL153821,,CHEMBL153821,5.35,False,http://www.openphacts.org/units/Nanomolar,301744,=,1,True,=,,IC50,nM,,4500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,4500.0
,98223,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(F)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL416644,,CHEMBL1185480,,False,http://www.openphacts.org/units/Nanomolar,76293,=,1,True,=,,IC50,nM,,720000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,0.72
,98331,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '27.32', 'le': '0.51', 'lle': '5.75', 'sei': '16.79'}",CHEMBL94,PHYSOSTIGMINE,CHEMBL94,7.52,True,http://www.openphacts.org/units/Nanomolar,112501,=,1,True,=,,IC50,nM,,30.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.03
,100186,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '12.29', 'le': '0.23', 'lle': '2.47', 'sei': '8.94'}",CHEMBL303574,,CHEMBL303574,5.12,False,http://www.openphacts.org/units/Nanomolar,112510,=,1,True,=,,IC50,nM,,7600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.6
,100187,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '15.47', 'le': '0.29', 'lle': '3.28', 'sei': '12.39'}",CHEMBL65018,,CHEMBL65018,7.10,False,http://www.openphacts.org/units/Nanomolar,112506,=,1,True,=,,IC50,nM,,80.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.08
,101145,[],CHEMBL644102,Reversible inhibition of Human AchE,B,BAO_0000190,BAO_0000357,single protein format,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.[Cl-],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123431,J. Med. Chem.,1986.0,,CHEMBL296277,,CHEMBL1183428,,False,http://www.openphacts.org/units/Nanomolar,76289,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,mM,UO_0000065,,1.0
,101269,[],CHEMBL645001,Inhibition of Acetylcholinesterase (AChE) from human RBC,B,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,,,CHEMBL1128816,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '14.44', 'le': '0.27', 'lle': '2.99', 'sei': '11.21'}",CHEMBL66309,,CHEMBL66309,6.42,False,http://www.openphacts.org/units/Nanomolar,112499,=,1,True,=,,IC50,nM,,380.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.38
